serialNumber,date,temperature,temperature-norm,temperature-mir,temperature-mir-norm
S30111WG,2016-09-07,19.5,0.1111111111111111,-19.5,-0.1111111111111111
S30111WG,2016-12-07,24.0,0.4444444444444444,-24.0,-0.4444444444444444
S30111WG,2017-01-04,23.75,0.42592592592592593,-23.75,-0.42592592592592593
S30111WG,2017-02-01,22.0,0.2962962962962963,-22.0,-0.2962962962962963
S30111WG,2017-03-01,19.6,0.11851851851851862,-19.6,-0.11851851851851862
S30111WG,2017-04-05,19.5,0.1111111111111111,-19.5,-0.1111111111111111
S30111WG,2017-05-03,19.0,0.07407407407407407,-19.0,-0.07407407407407407
S30111WG,2017-06-07,18.75,0.05555555555555555,-18.75,-0.05555555555555555
S30111WG,2017-08-02,19.2,0.08888888888888884,-19.2,-0.08888888888888884
S30111WG,2017-09-06,19.75,0.12962962962962962,-19.75,-0.12962962962962962
S30111WG,2017-12-06,20.5,0.18518518518518517,-20.5,-0.18518518518518517
S30111WG,2018-01-03,21.0,0.2222222222222222,-21.0,-0.2222222222222222
S30111WG,2018-02-07,21.0,0.2222222222222222,-21.0,-0.2222222222222222
S30111WG,2018-03-07,20.75,0.2037037037037037,-20.75,-0.2037037037037037
S30111WG,2018-04-04,20.25,0.16666666666666666,-20.25,-0.16666666666666666
S30111WG,2018-05-02,19.2,0.08888888888888884,-19.2,-0.08888888888888884
S30111WG,2018-06-06,19.5,0.1111111111111111,-19.5,-0.1111111111111111
S30111WG,2018-08-01,19.0,0.07407407407407407,-19.0,-0.07407407407407407
S30111WG,2018-09-05,20.0,0.14814814814814814,-20.0,-0.14814814814814814
S30111WG,2018-12-05,19.5,0.1111111111111111,-19.5,-0.1111111111111111
S30111WG,2019-01-02,21.0,0.2222222222222222,-21.0,-0.2222222222222222
S30111WG,2019-02-06,21.25,0.24074074074074073,-21.25,-0.24074074074074073
S30111WG,2019-03-06,20.5,0.18518518518518517,-20.5,-0.18518518518518517
S30111WG,2019-04-03,19.75,0.12962962962962962,-19.75,-0.12962962962962962
S30111WG,2019-05-01,19.6,0.11851851851851862,-19.6,-0.11851851851851862
S30111WG,2019-06-05,19.0,0.07407407407407407,-19.0,-0.07407407407407407
S30111WG,2019-08-07,19.0,0.07407407407407407,-19.0,-0.07407407407407407
S30111WG,2019-09-04,19.0,0.07407407407407407,-19.0,-0.07407407407407407
S30111WG,2019-12-04,19.0,0.07407407407407407,-19.0,-0.07407407407407407
S30111WG,2020-01-01,18.8,0.05925925925925931,-18.8,-0.05925925925925931
S30111WG,2020-02-05,18.0,0.0,-18.0,-0.0
S30111WG,2020-03-04,18.25,0.018518518518518517,-18.25,-0.018518518518518517
S30111WG,2020-04-01,18.2,0.014814814814814762,-18.2,-0.014814814814814762
S30111WG,2020-05-06,18.5,0.037037037037037035,-18.5,-0.037037037037037035
S30111WG,2020-06-03,19.0,0.07407407407407407,-19.0,-0.07407407407407407
S30111WG,2020-08-05,19.0,0.07407407407407407,-19.0,-0.07407407407407407
S30111WG,2020-09-02,19.0,0.07407407407407407,-19.0,-0.07407407407407407
S30111WG,2020-12-02,18.6,0.04444444444444455,-18.6,-0.04444444444444455
ZA10B121,2016-05-11,24.0,0.0,-24.0,-0.0
ZA10B121,2016-09-07,30.0,0.7142857142857144,-30.0,-0.7142857142857144
ZA10B121,2017-03-08,29.75,0.6845238095238096,-29.75,-0.6845238095238096
ZA10B121,2017-04-05,31.0,0.8333333333333335,-31.0,-0.8333333333333335
ZA10B121,2017-05-03,30.4,0.7619047619047619,-30.4,-0.7619047619047619
ZA10B121,2017-06-07,30.25,0.7440476190476192,-30.25,-0.7440476190476192
ZA10B121,2017-08-02,30.75,0.8035714285714287,-30.75,-0.8035714285714287
ZA10B121,2017-09-06,31.0,0.8333333333333335,-31.0,-0.8333333333333335
ZA10B121,2017-12-06,32.0,0.9523809523809526,-32.0,-0.9523809523809526
ZA10B121,2018-01-03,32.4,1.0,-32.4,-1.0
ZA10B121,2018-02-07,32.0,0.9523809523809526,-32.0,-0.9523809523809526
ZA10B121,2018-03-07,32.25,0.9821428571428573,-32.25,-0.9821428571428573
ZA10B121,2018-04-04,29.25,0.6250000000000001,-29.25,-0.6250000000000001
ZA10B121,2018-05-02,28.8,0.5714285714285716,-28.8,-0.5714285714285716
ZA10B121,2018-06-06,29.0,0.5952380952380953,-29.0,-0.5952380952380953
ZA10B121,2018-08-01,29.0,0.5952380952380953,-29.0,-0.5952380952380953
ZA10B121,2018-09-05,30.0,0.7142857142857144,-30.0,-0.7142857142857144
ZA10B121,2018-12-05,29.0,0.5952380952380953,-29.0,-0.5952380952380953
ZA10B121,2019-01-02,30.2,0.7380952380952381,-30.2,-0.7380952380952381
ZA10B121,2019-02-06,30.75,0.8035714285714287,-30.75,-0.8035714285714287
ZA10B121,2019-03-06,29.75,0.6845238095238096,-29.75,-0.6845238095238096
ZA10B121,2019-04-03,29.0,0.5952380952380953,-29.0,-0.5952380952380953
ZA10B121,2019-05-01,29.2,0.6190476190476191,-29.2,-0.6190476190476191
ZA10B121,2019-06-05,28.25,0.505952380952381,-28.25,-0.505952380952381
ZA10B121,2019-08-07,28.25,0.505952380952381,-28.25,-0.505952380952381
ZA10B121,2019-09-04,28.25,0.505952380952381,-28.25,-0.505952380952381
ZA10B121,2019-12-04,28.0,0.4761904761904763,-28.0,-0.4761904761904763
ZA10B121,2020-01-01,28.0,0.4761904761904763,-28.0,-0.4761904761904763
ZA10B121,2020-02-05,28.5,0.5357142857142858,-28.5,-0.5357142857142858
ZA10B121,2020-03-04,29.25,0.6250000000000001,-29.25,-0.6250000000000001
ZA10B121,2020-04-01,29.0,0.5952380952380953,-29.0,-0.5952380952380953
ZA10B121,2020-05-06,29.5,0.6547619047619049,-29.5,-0.6547619047619049
ZA10B121,2020-06-03,29.0,0.5952380952380953,-29.0,-0.5952380952380953
ZA10B121,2020-08-05,29.5,0.6547619047619049,-29.5,-0.6547619047619049
ZA10B121,2020-09-02,29.0,0.5952380952380953,-29.0,-0.5952380952380953
ZA10B121,2020-12-02,28.6,0.5476190476190479,-28.6,-0.5476190476190479
PL1331LAHD3B7H,2016-08-03,31.0,0.8108108108108109,-31.0,-0.8108108108108109
PL1331LAHD3B7H,2016-12-07,32.75,1.0,-32.75,-1.0
PL1331LAHD3B7H,2017-01-04,30.75,0.7837837837837838,-30.75,-0.7837837837837838
PL1331LAHD3B7H,2017-02-01,29.75,0.6756756756756757,-29.75,-0.6756756756756757
PL1331LAHD3B7H,2017-03-01,28.8,0.572972972972973,-28.8,-0.572972972972973
PL1331LAHD3B7H,2017-04-05,28.5,0.5405405405405406,-28.5,-0.5405405405405406
PL1331LAHD3B7H,2017-05-03,28.8,0.572972972972973,-28.8,-0.572972972972973
PL1331LAHD3B7H,2017-06-07,26.66666666666667,0.34234234234234284,-26.66666666666667,-0.34234234234234284
PL1331LAHD3B7H,2018-03-07,27.75,0.4594594594594595,-27.75,-0.4594594594594595
PL1331LAHD3B7H,2018-04-04,28.0,0.4864864864864865,-28.0,-0.4864864864864865
PL1331LAHD3B7H,2018-05-02,27.6,0.4432432432432434,-27.6,-0.4432432432432434
PL1331LAHD3B7H,2018-06-06,26.75,0.35135135135135137,-26.75,-0.35135135135135137
PL1331LAHD3B7H,2018-08-01,25.2,0.1837837837837837,-25.2,-0.1837837837837837
PL1331LAHD3B7H,2018-09-05,25.25,0.1891891891891892,-25.25,-0.1891891891891892
PL1331LAHD3B7H,2018-12-05,27.5,0.43243243243243246,-27.5,-0.43243243243243246
PL1331LAHD3B7H,2019-01-02,27.2,0.3999999999999999,-27.2,-0.3999999999999999
PL1331LAHD3B7H,2019-02-06,28.0,0.4864864864864865,-28.0,-0.4864864864864865
PL1331LAHD3B7H,2019-03-06,28.0,0.4864864864864865,-28.0,-0.4864864864864865
PL1331LAHD3B7H,2019-04-03,28.25,0.5135135135135135,-28.25,-0.5135135135135135
PL1331LAHD3B7H,2019-05-01,28.8,0.572972972972973,-28.8,-0.572972972972973
PL1331LAHD3B7H,2019-06-05,27.5,0.43243243243243246,-27.5,-0.43243243243243246
PL1331LAHD3B7H,2019-08-07,27.5,0.43243243243243246,-27.5,-0.43243243243243246
PL1331LAHD3B7H,2019-09-04,26.75,0.35135135135135137,-26.75,-0.35135135135135137
PL1331LAHD3B7H,2019-12-04,26.0,0.2702702702702703,-26.0,-0.2702702702702703
PL1331LAHD3B7H,2020-01-01,24.2,0.0756756756756756,-24.2,-0.0756756756756756
PL1331LAHD3B7H,2020-02-05,23.5,0.0,-23.5,-0.0
PL1331LAHD3B7H,2020-03-04,24.25,0.08108108108108109,-24.25,-0.08108108108108109
PL1331LAHD3B7H,2020-04-01,24.8,0.1405405405405406,-24.8,-0.1405405405405406
PL1331LAHD3B7H,2020-05-06,24.75,0.13513513513513514,-24.75,-0.13513513513513514
PL1331LAHD3B7H,2020-06-03,25.75,0.24324324324324326,-25.75,-0.24324324324324326
PL1331LAHD3B7H,2020-08-05,27.75,0.4594594594594595,-27.75,-0.4594594594594595
PL1331LAHD3B7H,2020-09-02,29.4,0.6378378378378377,-29.4,-0.6378378378378377
PL1331LAHD3B7H,2020-12-02,29.8,0.6810810810810811,-29.8,-0.6810810810810811
PL2331LAHD7UUJ,2016-08-03,30.0,0.6808510638297872,-30.0,-0.6808510638297872
PL2331LAHD7UUJ,2017-02-22,27.0,0.425531914893617,-27.0,-0.425531914893617
PL2331LAHD7UUJ,2017-03-01,26.0,0.3404255319148936,-26.0,-0.3404255319148936
PL2331LAHD7UUJ,2017-04-05,24.0,0.1702127659574468,-24.0,-0.1702127659574468
PL2331LAHD7UUJ,2017-05-03,27.4,0.45957446808510627,-27.4,-0.45957446808510627
PL2331LAHD7UUJ,2017-06-07,33.75,1.0,-33.75,-1.0
PL2331LAHD7UUJ,2017-08-02,27.4,0.45957446808510627,-27.4,-0.45957446808510627
PL2331LAHD7UUJ,2017-09-06,29.0,0.5957446808510638,-29.0,-0.5957446808510638
PL2331LAHD7UUJ,2017-12-06,26.5,0.3829787234042553,-26.5,-0.3829787234042553
PL2331LAHD7UUJ,2018-01-03,28.6,0.5617021276595746,-28.6,-0.5617021276595746
PL2331LAHD7UUJ,2018-02-07,28.25,0.5319148936170213,-28.25,-0.5319148936170213
PL2331LAHD7UUJ,2018-03-07,26.5,0.3829787234042553,-26.5,-0.3829787234042553
PL2331LAHD7UUJ,2018-04-04,27.75,0.48936170212765956,-27.75,-0.48936170212765956
PL2331LAHD7UUJ,2018-05-02,27.6,0.4765957446808512,-27.6,-0.4765957446808512
PL2331LAHD7UUJ,2018-06-06,26.25,0.3617021276595745,-26.25,-0.3617021276595745
PL2331LAHD7UUJ,2018-08-01,27.0,0.425531914893617,-27.0,-0.425531914893617
PL2331LAHD7UUJ,2018-09-05,27.5,0.46808510638297873,-27.5,-0.46808510638297873
PL2331LAHD7UUJ,2018-12-05,26.0,0.3404255319148936,-26.0,-0.3404255319148936
PL2331LAHD7UUJ,2019-01-02,26.0,0.3404255319148936,-26.0,-0.3404255319148936
PL2331LAHD7UUJ,2019-02-06,26.25,0.3617021276595745,-26.25,-0.3617021276595745
PL2331LAHD7UUJ,2019-03-06,24.5,0.2127659574468085,-24.5,-0.2127659574468085
PL2331LAHD7UUJ,2019-04-03,23.75,0.14893617021276595,-23.75,-0.14893617021276595
PL2331LAHD7UUJ,2019-05-01,23.8,0.15319148936170218,-23.8,-0.15319148936170218
PL2331LAHD7UUJ,2019-06-05,25.0,0.2553191489361702,-25.0,-0.2553191489361702
PL2331LAHD7UUJ,2019-08-07,25.0,0.2553191489361702,-25.0,-0.2553191489361702
PL2331LAHD7UUJ,2019-09-04,23.75,0.14893617021276595,-23.75,-0.14893617021276595
PL2331LAHD7UUJ,2019-12-04,23.0,0.0851063829787234,-23.0,-0.0851063829787234
PL2331LAHD7UUJ,2020-01-01,22.0,0.0,-22.0,-0.0
PL2331LAHD7UUJ,2020-02-05,23.0,0.0851063829787234,-23.0,-0.0851063829787234
PL2331LAHD7UUJ,2020-03-04,23.5,0.1276595744680851,-23.5,-0.1276595744680851
PL2331LAHD7UUJ,2020-04-01,23.2,0.10212765957446802,-23.2,-0.10212765957446802
PL2331LAHD7UUJ,2020-05-06,22.5,0.0425531914893617,-22.5,-0.0425531914893617
PL2331LAHD7UUJ,2020-06-03,22.75,0.06382978723404255,-22.75,-0.06382978723404255
PL2331LAHD7UUJ,2020-08-05,22.75,0.06382978723404255,-22.75,-0.06382978723404255
PL2331LAHD7UUJ,2020-09-02,24.2,0.18723404255319143,-24.2,-0.18723404255319143
PL2331LAHD7UUJ,2020-12-02,23.2,0.10212765957446802,-23.2,-0.10212765957446802
9XW01T7E,2013-04-10,25.66666666666667,0.42076502732240467,-25.66666666666667,-0.42076502732240467
9XW01T7E,2013-05-01,25.6,0.4163934426229509,-25.6,-0.4163934426229509
9XW01T7E,2013-06-05,26.5,0.47540983606557374,-26.5,-0.47540983606557374
9XW01T7E,2013-07-03,25.0,0.3770491803278688,-25.0,-0.3770491803278688
9XW01T7E,2013-08-07,21.5,0.14754098360655737,-21.5,-0.14754098360655737
9XW01T7E,2013-10-16,20.0,0.04918032786885246,-20.0,-0.04918032786885246
9XW01T7E,2013-11-06,20.25,0.06557377049180328,-20.25,-0.06557377049180328
9XW01T7E,2013-12-04,20.0,0.04918032786885246,-20.0,-0.04918032786885246
9XW01T7E,2014-01-01,19.8,0.03606557377049185,-19.8,-0.03606557377049185
9XW01T7E,2014-02-05,19.25,0.0,-19.25,-0.0
9XW01T7E,2014-03-05,20.0,0.04918032786885246,-20.0,-0.04918032786885246
9XW01T7E,2014-04-02,19.4,0.009836065573770399,-19.4,-0.009836065573770399
9XW01T7E,2014-05-07,21.5,0.14754098360655737,-21.5,-0.14754098360655737
9XW01T7E,2014-06-04,28.0,0.5737704918032787,-28.0,-0.5737704918032787
9XW01T7E,2014-07-02,30.6,0.7442622950819673,-30.6,-0.7442622950819673
9XW01T7E,2014-08-06,30.75,0.7540983606557377,-30.75,-0.7540983606557377
9XW01T7E,2014-09-03,30.0,0.7049180327868853,-30.0,-0.7049180327868853
9XW01T7E,2014-10-01,30.2,0.7180327868852459,-30.2,-0.7180327868852459
9XW01T7E,2014-11-05,29.75,0.6885245901639344,-29.75,-0.6885245901639344
9XW01T7E,2014-12-03,31.2,0.7836065573770491,-31.2,-0.7836065573770491
9XW01T7E,2015-01-07,32.75,0.8852459016393442,-32.75,-0.8852459016393442
9XW01T7E,2015-02-04,32.75,0.8852459016393442,-32.75,-0.8852459016393442
9XW01T7E,2015-03-04,33.0,0.9016393442622951,-33.0,-0.9016393442622951
9XW01T7E,2015-04-01,31.75,0.819672131147541,-31.75,-0.819672131147541
9XW01T7E,2015-05-06,34.0,0.9672131147540983,-34.0,-0.9672131147540983
9XW01T7E,2015-06-03,34.0,0.9672131147540983,-34.0,-0.9672131147540983
9XW01T7E,2015-07-01,29.8,0.6918032786885246,-29.8,-0.6918032786885246
9XW01T7E,2015-08-05,33.25,0.9180327868852459,-33.25,-0.9180327868852459
9XW01T7E,2015-09-02,34.0,0.9672131147540983,-34.0,-0.9672131147540983
9XW01T7E,2015-10-07,34.0,0.9672131147540983,-34.0,-0.9672131147540983
9XW01T7E,2015-11-04,34.5,1.0,-34.5,-1.0
W300KKL7,2014-01-08,18.25,0.4090909090909091,-18.25,-0.4090909090909091
W300KKL7,2014-02-05,17.75,0.3181818181818182,-17.75,-0.3181818181818182
W300KKL7,2014-03-05,17.5,0.2727272727272727,-17.5,-0.2727272727272727
W300KKL7,2014-04-02,18.4,0.4363636363636361,-18.4,-0.4363636363636361
W300KKL7,2014-05-07,19.25,0.5909090909090909,-19.25,-0.5909090909090909
W300KKL7,2014-06-04,20.0,0.7272727272727273,-20.0,-0.7272727272727273
W300KKL7,2014-07-02,19.2,0.5818181818181817,-19.2,-0.5818181818181817
W300KKL7,2014-08-06,20.0,0.7272727272727273,-20.0,-0.7272727272727273
W300KKL7,2014-09-03,20.5,0.8181818181818182,-20.5,-0.8181818181818182
W300KKL7,2014-10-01,19.2,0.5818181818181817,-19.2,-0.5818181818181817
W300KKL7,2014-11-05,19.0,0.5454545454545454,-19.0,-0.5454545454545454
W300KKL7,2014-12-03,18.2,0.39999999999999986,-18.2,-0.39999999999999986
W300KKL7,2015-01-07,18.5,0.45454545454545453,-18.5,-0.45454545454545453
W300KKL7,2015-02-04,18.75,0.5,-18.75,-0.5
W300KKL7,2015-03-04,18.75,0.5,-18.75,-0.5
W300KKL7,2015-04-01,19.8,0.690909090909091,-19.8,-0.690909090909091
W300KKL7,2015-05-06,19.25,0.5909090909090909,-19.25,-0.5909090909090909
W300KKL7,2015-06-03,19.5,0.6363636363636364,-19.5,-0.6363636363636364
W300KKL7,2015-07-01,20.2,0.7636363636363636,-20.2,-0.7636363636363636
W300KKL7,2015-08-05,18.0,0.36363636363636365,-18.0,-0.36363636363636365
W300KKL7,2015-09-02,18.2,0.39999999999999986,-18.2,-0.39999999999999986
W300KKL7,2015-10-07,18.0,0.36363636363636365,-18.0,-0.36363636363636365
W300KKL7,2015-11-04,19.5,0.6363636363636364,-19.5,-0.6363636363636364
W300KKL7,2015-12-02,19.0,0.5454545454545454,-19.0,-0.5454545454545454
W300KKL7,2016-01-06,18.75,0.5,-18.75,-0.5
W300KKL7,2016-02-03,19.25,0.5909090909090909,-19.25,-0.5909090909090909
W300KKL7,2016-03-02,19.2,0.5818181818181817,-19.2,-0.5818181818181817
W300KKL7,2016-04-06,19.5,0.6363636363636364,-19.5,-0.6363636363636364
W300KKL7,2016-05-04,18.0,0.36363636363636365,-18.0,-0.36363636363636365
W300KKL7,2016-06-01,17.2,0.21818181818181806,-17.2,-0.21818181818181806
W300KKL7,2016-08-03,16.4,0.07272727272727247,-16.4,-0.07272727272727247
W300KKL7,2016-09-07,16.0,0.0,-16.0,-0.0
W300KKL7,2016-12-07,20.5,0.8181818181818182,-20.5,-0.8181818181818182
W300KKL7,2017-01-04,20.25,0.7727272727272727,-20.25,-0.7727272727272727
W300KKL7,2017-02-01,19.5,0.6363636363636364,-19.5,-0.6363636363636364
W300KKL7,2017-03-01,17.2,0.21818181818181806,-17.2,-0.21818181818181806
W300KKL7,2017-04-05,17.5,0.2727272727272727,-17.5,-0.2727272727272727
W300KKL7,2017-05-03,17.0,0.18181818181818182,-17.0,-0.18181818181818182
W300KKL7,2017-06-07,17.25,0.22727272727272727,-17.25,-0.22727272727272727
W300KKL7,2017-08-02,16.4,0.07272727272727247,-16.4,-0.07272727272727247
W300KKL7,2017-09-06,16.75,0.13636363636363635,-16.75,-0.13636363636363635
W300KKL7,2017-12-06,17.25,0.22727272727272727,-17.25,-0.22727272727272727
W300KKL7,2018-01-03,17.4,0.2545454545454543,-17.4,-0.2545454545454543
W300KKL7,2018-02-07,17.75,0.3181818181818182,-17.75,-0.3181818181818182
W300KKL7,2018-03-07,19.5,0.6363636363636364,-19.5,-0.6363636363636364
W300KKL7,2018-04-04,18.75,0.5,-18.75,-0.5
W300KKL7,2018-05-02,19.8,0.690909090909091,-19.8,-0.690909090909091
W300KKL7,2018-06-06,20.5,0.8181818181818182,-20.5,-0.8181818181818182
W300KKL7,2018-08-01,21.5,1.0,-21.5,-1.0
Z305D2GN,2016-02-10,37.333333333333336,0.938271604938272,-37.333333333333336,-0.938271604938272
Z305D2GN,2016-03-02,35.4,0.6518518518518517,-35.4,-0.6518518518518517
Z305D2GN,2016-04-06,35.25,0.6296296296296297,-35.25,-0.6296296296296297
Z305D2GN,2016-05-04,35.25,0.6296296296296297,-35.25,-0.6296296296296297
Z305D2GN,2016-06-01,36.6,0.8296296296296298,-36.6,-0.8296296296296298
Z305D2GN,2016-08-03,34.4,0.5037037037037035,-34.4,-0.5037037037037035
Z305D2GN,2016-09-07,31.25,0.037037037037037035,-31.25,-0.037037037037037035
Z305D2GN,2016-12-07,33.75,0.4074074074074074,-33.75,-0.4074074074074074
Z305D2GN,2017-01-04,33.25,0.3333333333333333,-33.25,-0.3333333333333333
Z305D2GN,2017-02-01,33.0,0.2962962962962963,-33.0,-0.2962962962962963
Z305D2GN,2017-03-01,33.2,0.32592592592592634,-33.2,-0.32592592592592634
Z305D2GN,2017-04-05,35.5,0.6666666666666666,-35.5,-0.6666666666666666
Z305D2GN,2017-05-03,35.2,0.6222222222222227,-35.2,-0.6222222222222227
Z305D2GN,2017-06-07,35.25,0.6296296296296297,-35.25,-0.6296296296296297
Z305D2GN,2017-08-02,36.8,0.8592592592592588,-36.8,-0.8592592592592588
Z305D2GN,2017-09-06,37.5,0.9629629629629629,-37.5,-0.9629629629629629
Z305D2GN,2017-12-06,37.75,1.0,-37.75,-1.0
Z305D2GN,2018-01-03,35.2,0.6222222222222227,-35.2,-0.6222222222222227
Z305D2GN,2018-02-07,34.0,0.4444444444444444,-34.0,-0.4444444444444444
Z305D2GN,2018-03-07,34.0,0.4444444444444444,-34.0,-0.4444444444444444
Z305D2GN,2018-04-04,34.5,0.5185185185185185,-34.5,-0.5185185185185185
Z305D2GN,2018-05-02,33.4,0.35555555555555535,-33.4,-0.35555555555555535
Z305D2GN,2018-06-06,31.25,0.037037037037037035,-31.25,-0.037037037037037035
Z305D2GN,2018-08-01,32.6,0.23703703703703724,-32.6,-0.23703703703703724
Z305D2GN,2018-09-05,33.5,0.37037037037037035,-33.5,-0.37037037037037035
Z305D2GN,2018-12-05,35.0,0.5925925925925926,-35.0,-0.5925925925925926
Z305D2GN,2019-01-02,34.4,0.5037037037037035,-34.4,-0.5037037037037035
Z305D2GN,2019-02-06,34.75,0.5555555555555556,-34.75,-0.5555555555555556
Z305D2GN,2019-03-06,35.0,0.5925925925925926,-35.0,-0.5925925925925926
Z305D2GN,2019-04-03,33.75,0.4074074074074074,-33.75,-0.4074074074074074
Z305D2GN,2019-05-01,34.0,0.4444444444444444,-34.0,-0.4444444444444444
Z305D2GN,2019-06-05,33.75,0.4074074074074074,-33.75,-0.4074074074074074
Z305D2GN,2019-08-07,32.75,0.25925925925925924,-32.75,-0.25925925925925924
Z305D2GN,2019-09-04,33.0,0.2962962962962963,-33.0,-0.2962962962962963
Z305D2GN,2019-12-04,33.75,0.4074074074074074,-33.75,-0.4074074074074074
Z305D2GN,2020-01-01,33.0,0.2962962962962963,-33.0,-0.2962962962962963
Z305D2GN,2020-02-05,32.25,0.18518518518518517,-32.25,-0.18518518518518517
Z305D2GN,2020-03-04,32.75,0.25925925925925924,-32.75,-0.25925925925925924
Z305D2GN,2020-04-01,33.2,0.32592592592592634,-33.2,-0.32592592592592634
Z305D2GN,2020-05-06,31.0,0.0,-31.0,-0.0
Z305D2GN,2020-06-03,32.5,0.2222222222222222,-32.5,-0.2222222222222222
Z305D2GN,2020-08-05,34.25,0.48148148148148145,-34.25,-0.48148148148148145
Z305D2GN,2020-09-02,33.6,0.3851851851851854,-33.6,-0.3851851851851854
Z305D2GN,2020-12-02,32.0,0.14814814814814814,-32.0,-0.14814814814814814
20H0A0E3F97G,2020-08-05,35.0,0.5,-35.0,-0.5
20H0A0E3F97G,2020-09-02,34.8,0.0,-34.8,-0.0
20H0A0E3F97G,2020-12-02,35.2,1.0,-35.2,-1.0
ZJV0YN8H,2018-12-05,35.25,0.9791666666666669,-35.25,-0.9791666666666669
ZJV0YN8H,2019-01-02,35.4,1.0,-35.4,-1.0
ZJV0YN8H,2019-02-06,34.75,0.9097222222222224,-34.75,-0.9097222222222224
ZJV0YN8H,2019-03-06,34.0,0.8055555555555557,-34.0,-0.8055555555555557
ZJV0YN8H,2019-04-03,34.25,0.840277777777778,-34.25,-0.840277777777778
ZJV0YN8H,2019-05-01,34.4,0.861111111111111,-34.4,-0.861111111111111
ZJV0YN8H,2019-06-05,33.75,0.7708333333333335,-33.75,-0.7708333333333335
ZJV0YN8H,2019-08-07,34.25,0.840277777777778,-34.25,-0.840277777777778
ZJV0YN8H,2019-09-04,34.0,0.8055555555555557,-34.0,-0.8055555555555557
ZJV0YN8H,2019-12-04,31.25,0.42361111111111127,-31.25,-0.42361111111111127
ZJV0YN8H,2020-01-01,29.2,0.1388888888888889,-29.2,-0.1388888888888889
ZJV0YN8H,2020-02-05,29.25,0.14583333333333345,-29.25,-0.14583333333333345
ZJV0YN8H,2020-03-04,31.0,0.388888888888889,-31.0,-0.388888888888889
ZJV0YN8H,2020-04-01,31.2,0.4166666666666667,-31.2,-0.4166666666666667
ZJV0YN8H,2020-05-06,30.75,0.3541666666666668,-30.75,-0.3541666666666668
ZJV0YN8H,2020-06-03,30.75,0.3541666666666668,-30.75,-0.3541666666666668
ZJV0YN8H,2020-08-05,32.0,0.5277777777777779,-32.0,-0.5277777777777779
ZJV0YN8H,2020-09-02,28.2,0.0,-28.2,-0.0
ZJV0YN8H,2020-12-02,29.6,0.19444444444444475,-29.6,-0.19444444444444475
8CKS548L,2020-04-22,30.0,0.3333333333333333,-30.0,-0.3333333333333333
8CKS548L,2020-05-20,29.5,0.0,-29.5,-0.0
8CKS548L,2020-06-03,30.0,0.3333333333333333,-30.0,-0.3333333333333333
8CKS548L,2020-08-05,31.0,1.0,-31.0,-1.0
8CKS548L,2020-09-02,30.8,0.8666666666666671,-30.8,-0.8666666666666671
8CKS548L,2020-12-02,30.4,0.5999999999999991,-30.4,-0.5999999999999991
Z3015HML,2014-06-04,28.0,0.4909090909090909,-28.0,-0.4909090909090909
Z3015HML,2014-07-02,25.33333333333333,0.2969696969696966,-25.33333333333333,-0.2969696969696966
Z3015HML,2014-08-06,23.5,0.16363636363636364,-23.5,-0.16363636363636364
Z3015HML,2014-09-03,24.75,0.2545454545454545,-24.75,-0.2545454545454545
Z3015HML,2014-10-01,26.0,0.34545454545454546,-26.0,-0.34545454545454546
Z3015HML,2014-11-05,25.0,0.2727272727272727,-25.0,-0.2727272727272727
Z3015HML,2014-12-03,25.8,0.330909090909091,-25.8,-0.330909090909091
Z3015HML,2015-01-07,25.5,0.3090909090909091,-25.5,-0.3090909090909091
Z3015HML,2015-02-04,24.75,0.2545454545454545,-24.75,-0.2545454545454545
Z3015HML,2015-03-04,24.5,0.23636363636363636,-24.5,-0.23636363636363636
Z3015HML,2015-04-01,23.4,0.15636363636363626,-23.4,-0.15636363636363626
Z3015HML,2015-05-06,23.25,0.14545454545454545,-23.25,-0.14545454545454545
Z3015HML,2015-06-03,23.0,0.12727272727272726,-23.0,-0.12727272727272726
Z3015HML,2015-07-01,24.0,0.2,-24.0,-0.2
Z3015HML,2015-08-05,25.0,0.2727272727272727,-25.0,-0.2727272727272727
Z3015HML,2015-09-02,24.8,0.25818181818181823,-24.8,-0.25818181818181823
Z3015HML,2015-10-07,23.66666666666667,0.1757575757575761,-23.66666666666667,-0.1757575757575761
Z3015HML,2015-11-04,24.0,0.2,-24.0,-0.2
Z3015HML,2015-12-02,24.0,0.2,-24.0,-0.2
Z3015HML,2016-01-06,24.0,0.2,-24.0,-0.2
Z3015HML,2016-02-03,23.75,0.18181818181818182,-23.75,-0.18181818181818182
Z3015HML,2016-03-02,24.2,0.21454545454545448,-24.2,-0.21454545454545448
Z3015HML,2016-04-06,24.25,0.21818181818181817,-24.25,-0.21818181818181817
Z3015HML,2016-05-04,23.5,0.16363636363636364,-23.5,-0.16363636363636364
Z3015HML,2016-06-01,24.0,0.2,-24.0,-0.2
Z3015HML,2016-08-03,22.8,0.11272727272727277,-22.8,-0.11272727272727277
Z3015HML,2016-09-07,21.25,0.0,-21.25,-0.0
Z3015HML,2016-12-07,24.75,0.2545454545454545,-24.75,-0.2545454545454545
Z3015HML,2017-01-04,24.75,0.2545454545454545,-24.75,-0.2545454545454545
Z3015HML,2017-02-01,23.5,0.16363636363636364,-23.5,-0.16363636363636364
Z3015HML,2017-03-01,21.8,0.04000000000000005,-21.8,-0.04000000000000005
